2986.2790527344,2564.3117675781,8.1489114761,66.2764632628
2986.2790527344,2567.296875,8.2880811691,67.795765878
2986.2790527344,2570.2817382813,8.4401941299,69.0161892902
2989.0153808594,2561.3269042969,7.9403395653,65.1805728518
2989.0153808594,2564.3117675781,8.0573616028,66.2515566625
2989.0153808594,2567.296875,8.1863985062,67.4470734745
2989.0153808594,2570.2817382813,8.3274497986,68.6924034869
2991.8740234375,2561.3269042969,7.8564505577,64.9066002491
2991.8740234375,2564.3117675781,7.9642381668,65.8530510585
2991.8740234375,2567.296875,8.0831193924,66.899128269
2991.8740234375,2570.2817382813,8.2130937576,67.5217932752
2994.7326660156,2564.3117675781,7.8736896515,64.9066002491
2994.7326660156,2567.296875,7.9828557968,66.899128269
2994.7326660156,2570.2817382813,8.1022434235,67.3474470735
2994.7326660156,2573.2666015625,8.2318534851,69.3399750934
2997.5913085938,2564.3117675781,7.7857160568,63.2876712329
2997.5913085938,2567.296875,7.8856077194,65.2054794521
2997.5913085938,2570.2817382813,7.9948983192,67.496886675
2997.5913085938,2573.2666015625,8.1135883331,69.1158156912
3000.4538574219,2507.5275878906,6.9085097313,74.495641345
3000.4538574219,2510.5170898438,6.9617590904,75.0186799502
3000.4538574219,2513.5065917969,7.0111365318,75.5168119552
3000.4538574219,2564.3117675781,7.7002043724,62.6400996264
3000.4538574219,2567.296875,7.7912507057,65.1307596513
3000.4538574219,2570.2817382813,7.8909215927,67.3474470735
3000.4538574219,2573.2666015625,7.9992165565,68.9165628892
3003.3168945313,2498.5595703125,6.704436779,69.8132004981
3003.3168945313,2501.548828125,6.7682876587,71.4072229141
3003.3168945313,2504.5383300781,6.8281941414,73.399750934
3003.3168945313,2507.5275878906,6.8841557503,74.595267746
3003.3168945313,2510.5170898438,6.9361753464,74.9688667497
3003.3168945313,2513.5065917969,6.984251976,75.4919053549
3003.3168945313,2567.296875,7.6999049187,64.7073474471
3003.3168945313,2570.2817382813,7.7904458046,67.596513076
3003.3168945313,2573.2666015625,7.888885498,68.7671232877
3003.3168945313,2576.2514648438,7.9952244759,70.5853051059
3006.1796875,2498.5595703125,6.6866645813,69.4645080946
3006.1796875,2501.548828125,6.7491402626,72.0547945205
3006.1796875,2504.5383300781,6.8076286316,74.2216687422
3006.1796875,2507.5275878906,6.8621292114,74.7696139477
3006.1796875,2510.5170898438,6.9126448631,75.1183063512
3006.1796875,2513.5065917969,6.9591751099,75.1930261519
3006.1796875,2567.296875,7.6115837097,62.9638854296
3006.1796875,2570.2817382813,7.6934857368,67.1731008717
3006.1796875,2573.2666015625,7.7826104164,69.3648816936
3006.1796875,2576.2514648438,7.8789577484,70.8343711083
3009.0427246094,2498.5595703125,6.672205925,68.8667496887
3009.0427246094,2501.548828125,6.7329502106,73.4744707347
3009.0427246094,2504.5383300781,6.789691925,74.9190535492
3009.0427246094,2507.5275878906,6.8424301147,75.1183063512
3009.0427246094,2510.5170898438,6.8911681175,75.2926525529
3009.0427246094,2513.5065917969,6.9359049797,75.0684931507
3009.0427246094,2516.4963378906,6.9766378403,75.7907845579
3009.0427246094,2567.296875,7.5262870789,62.2914072229
3009.0427246094,2570.2817382813,7.6000409126,67.3723536737
3009.0427246094,2573.2666015625,7.6803908348,69.8132004981
3009.0427246094,2576.2514648438,7.7673373222,70.9838107098
3011.9055175781,2501.548828125,6.7197175026,75.0186799502
3011.9055175781,2504.5383300781,6.7743835449,75.1432129514
3011.9055175781,2507.5275878906,6.8250589371,75.1930261519
3011.9055175781,2510.5170898438,6.8717451096,75.1930261519
3011.9055175781,2513.5065917969,6.9144420624,75.2179327522
3011.9055175781,2516.4963378906,6.9531469345,75.2428393524
3011.9055175781,2570.2817382813,7.5101118088,70.1369863014
3011.9055175781,2573.2666015625,7.5822277069,70.6849315068
3011.9055175781,2576.2514648438,7.6603622437,71.0834371108
3011.9055175781,2579.236328125,7.7445158958,71.7559153176
3014.7685546875,2501.548828125,6.7094416618,75.0435865504
3014.7685546875,2504.5383300781,6.761703968,75.4420921544
3014.7685546875,2507.5275878906,6.8100147247,75.4919053549
3014.7685546875,2510.5170898438,6.8543758392,75.2179327522
3014.7685546875,2513.5065917969,6.8947863579,75.4669987547
3014.7685546875,2516.4963378906,6.9312443733,75.3673723537
3014.7685546875,2564.3117675781,7.3113245964,64.1344956413
3014.7685546875,2567.296875,7.3647656441,67.1232876712
3014.7685546875,2570.2817382813,7.4236979485,70.0124533001
3014.7685546875,2573.2666015625,7.488120079,70.6351183064
3014.7685546875,2576.2514648438,7.5580329895,71.2328767123
3014.7685546875,2579.236328125,7.6334366798,71.6811955168
3017.6313476563,2504.5383300781,6.7516531944,75.6911581569
3017.6313476563,2507.5275878906,6.7972984314,75.7160647572
3017.6313476563,2510.5170898438,6.8390603065,75.9402241594
3017.6313476563,2513.5065917969,6.876938343,76.0149439601
3017.6313476563,2516.4963378906,6.9109301567,75.3424657534
3017.6313476563,2519.4860839844,6.9410357475,75.1681195517
3017.6313476563,2555.3571777344,7.1296267509,66.4757160648
3017.6313476563,2558.3420410156,7.1618380547,65.5541718555
3017.6313476563,2561.3269042969,7.1990609169,65.8530510585
3017.6313476563,2564.3117675781,7.2412958145,67.4719800747
3017.6313476563,2567.296875,7.2885417938,69.0909090909
3017.6313476563,2570.2817382813,7.3407993317,70.1867995019
3017.6313476563,2573.2666015625,7.3980689049,70.6600249066
3017.6313476563,2576.2514648438,7.4603495598,71.1083437111
3017.6313476563,2579.236328125,7.5276422501,71.8306351183
3020.4943847656,2504.5383300781,6.7442312241,76.0896637609
3020.4943847656,2507.5275878906,6.7869095802,76.1145703611
3020.4943847656,2510.5170898438,6.8257980347,76.2391033624
3020.4943847656,2513.5065917969,6.8608970642,76.2640099626
3020.4943847656,2516.4963378906,6.892203331,76.1145703611
3020.4943847656,2519.4860839844,6.9197177887,75.7658779577
3020.4943847656,2525.4653320313,6.9633693695,66.500622665
3020.4943847656,2528.455078125,6.9795069695,65.1058530511
3020.4943847656,2531.4445800781,6.9918522835,64.3586550436
3020.4943847656,2546.3923339844,7.0210747719,67.8704856787
3020.4943847656,2549.3813476563,7.0350832939,67.9701120797
3020.4943847656,2552.3706054688,7.0536866188,68.1693648817
3020.4943847656,2555.3571777344,7.0768632889,67.3225404732
3020.4943847656,2558.3420410156,7.1046099663,67.4470734745
