2986.279053,2564.311768,8.148911476,70.08797654
2986.279053,2567.296875,8.288081169,71.84750733
2986.279053,2570.281738,8.44019413,73.31378299
2989.015381,2561.326904,7.940339565,68.91495601
2989.015381,2564.311768,8.057361603,69.79472141
2989.015381,2567.296875,8.186398506,71.26099707
2989.015381,2570.281738,8.327449799,73.31378299
2991.874023,2561.326904,7.856450558,68.32844575
2991.874023,2564.311768,7.964238167,69.79472141
2991.874023,2567.296875,8.083119392,70.6744868
2991.874023,2570.281738,8.213093758,72.14076246
2994.732666,2564.311768,7.873689651,69.50146628
2994.732666,2567.296875,7.982855797,70.6744868
2994.732666,2570.281738,8.102243423,71.5542522
2994.732666,2573.266602,8.231853485,73.90029326
2997.591309,2564.311768,7.785716057,67.74193548
2997.591309,2567.296875,7.885607719,69.79472141
2997.591309,2570.281738,7.994898319,71.26099707
2997.591309,2573.266602,8.113588333,73.90029326
3000.453857,2507.527588,6.908509731,79.17888563
3000.453857,2510.51709,6.96175909,79.47214076
3000.453857,2513.506592,7.011136532,79.76539589
3000.453857,2564.311768,7.700204372,66.56891496
3000.453857,2567.296875,7.791250706,69.50146628
3000.453857,2570.281738,7.890921593,70.6744868
3000.453857,2573.266602,7.999216557,73.60703812
3003.316895,2498.55957,6.704436779,73.31378299
3003.316895,2501.548828,6.768287659,76.53958944
3003.316895,2504.53833,6.828194141,78.0058651
3003.316895,2507.527588,6.88415575,79.47214076
3003.316895,2510.51709,6.936175346,79.47214076
3003.316895,2513.506592,6.984251976,79.76539589
3003.316895,2567.296875,7.699904919,68.91495601
3003.316895,2570.281738,7.790445805,71.5542522
3003.316895,2573.266602,7.888885498,73.31378299
3003.316895,2576.251465,7.995224476,75.07331378
3006.179688,2498.55957,6.686664581,73.02052786
3006.179688,2501.548828,6.749140263,76.24633431
3006.179688,2504.53833,6.807628632,78.59237537
3006.179688,2507.527588,6.862129211,79.47214076
3006.179688,2510.51709,6.912644863,79.47214076
3006.179688,2513.506592,6.95917511,79.76539589
3006.179688,2567.296875,7.61158371,66.27565982
3006.179688,2570.281738,7.693485737,70.96774194
3006.179688,2573.266602,7.782610416,73.90029326
3006.179688,2576.251465,7.878957748,75.36656891
3009.042725,2498.55957,6.672205925,72.72727273
3009.042725,2501.548828,6.732950211,78.0058651
3009.042725,2504.53833,6.789691925,79.47214076
3009.042725,2507.527588,6.842430115,79.47214076
3009.042725,2510.51709,6.891168118,79.76539589
3009.042725,2513.506592,6.93590498,79.76539589
3009.042725,2516.496338,6.97663784,81.23167155
3009.042725,2567.296875,7.526287079,65.39589443
3009.042725,2570.281738,7.600040913,70.96774194
3009.042725,2573.266602,7.680390835,73.90029326
3009.042725,2576.251465,7.767337322,75.65982405
3011.905518,2501.548828,6.719717503,79.47214076
3011.905518,2504.53833,6.774383545,79.47214076
3011.905518,2507.527588,6.825058937,79.47214076
3011.905518,2510.51709,6.87174511,79.76539589
3011.905518,2513.506592,6.914442062,79.76539589
3011.905518,2516.496338,6.953146935,79.76539589
3011.905518,2570.281738,7.510111809,73.60703812
3011.905518,2573.266602,7.582227707,75.07331378
3011.905518,2576.251465,7.660362244,75.95307918
3011.905518,2579.236328,7.744515896,77.41935484
3014.768555,2501.548828,6.709441662,79.47214076
3014.768555,2504.53833,6.761703968,79.47214076
3014.768555,2507.527588,6.810014725,79.47214076
3014.768555,2510.51709,6.854375839,79.76539589
3014.768555,2513.506592,6.894786358,80.05865103
3014.768555,2516.496338,6.931244373,79.76539589
3014.768555,2564.311768,7.311324596,67.44868035
3014.768555,2567.296875,7.364765644,70.96774194
3014.768555,2570.281738,7.423697948,73.60703812
3014.768555,2573.266602,7.488120079,74.19354839
3014.768555,2576.251465,7.55803299,76.24633431
3014.768555,2579.236328,7.63343668,76.83284457
3017.631348,2504.53833,6.751653194,79.76539589
3017.631348,2507.527588,6.797298431,81.23167155
3017.631348,2510.51709,6.839060307,81.23167155
3017.631348,2513.506592,6.876938343,81.23167155
3017.631348,2516.496338,6.910930157,79.76539589
3017.631348,2519.486084,6.941035748,79.76539589
3017.631348,2555.357178,7.129626751,69.20821114
3017.631348,2558.342041,7.161838055,68.62170088
3017.631348,2561.326904,7.199060917,69.50146628
3017.631348,2564.311768,7.241295815,70.96774194
3017.631348,2567.296875,7.288541794,73.31378299
3017.631348,2570.281738,7.340799332,73.60703812
3017.631348,2573.266602,7.398068905,74.48680352
3017.631348,2576.251465,7.46034956,75.95307918
3017.631348,2579.236328,7.52764225,77.12609971
3020.494385,2504.53833,6.744231224,80.93841642
3020.494385,2507.527588,6.78690958,80.93841642
3020.494385,2510.51709,6.825798035,81.23167155
3020.494385,2513.506592,6.860897064,81.23167155
3020.494385,2516.496338,6.892203331,81.23167155
3020.494385,2519.486084,6.919717789,81.23167155
3020.494385,2525.465332,6.96336937,70.38123167
3020.494385,2528.455078,6.979506969,68.03519062
3020.494385,2531.44458,6.991852283,67.74193548
3020.494385,2546.392334,7.021074772,71.26099707
3020.494385,2549.381348,7.035083294,70.96774194
3020.494385,2552.370605,7.053686619,71.26099707
3020.494385,2555.357178,7.076863289,70.6744868
3020.494385,2558.342041,7.104609966,70.96774194
3020.494385,2561.326904,7.136938572,70.6744868
3020.494385,2564.311768,7.173849106,71.84750733
3020.494385,2567.296875,7.215342045,72.72727273
3020.494385,2570.281738,7.261416435,73.60703812
3020.494385,2573.266602,7.312073231,75.36656891
3020.494385,2576.251465,7.367311954,75.95307918
3020.494385,2579.236328,7.427132607,76.83284457
3020.494385,2582.221191,7.491535187,77.71260997
3023.357178,2504.53833,6.73943758,81.23167155
3023.357178,2507.527588,6.778848171,80.93841642
3023.357178,2510.51709,6.814589977,82.11143695
3023.357178,2513.506592,6.846662998,81.23167155
3023.357178,2516.496338,6.875065327,81.23167155
3023.357178,2519.486084,6.899796486,81.23167155
3023.357178,2522.475586,6.920856476,79.47214076
3023.357178,2525.465332,6.938245773,74.48680352
3023.357178,2528.455078,6.951964378,72.4340176
3023.357178,2531.44458,6.962011814,70.08797654
3023.357178,2540.413574,6.970794201,70.38123167
3023.357178,2543.403076,6.973342419,70.38123167
3023.357178,2546.392334,6.98010397,71.26099707
3023.357178,2549.381348,6.99107933,72.14076246
3023.357178,2552.370605,7.006268024,72.14076246
3023.357178,2555.357178,7.025651932,70.96774194
3023.357178,2558.342041,7.049228191,70.6744868
3023.357178,2561.326904,7.077005863,71.5542522
3023.357178,2564.311768,7.108985424,71.84750733
3023.357178,2567.296875,7.145166397,72.14076246
3023.357178,2570.281738,7.185549259,72.72727273
3023.357178,2573.266602,7.230133533,74.48680352
3023.357178,2576.251465,7.278919697,75.65982405
3023.357178,2579.236328,7.331907749,76.83284457
3023.357178,2582.221191,7.389097214,77.41935484
3026.219971,2507.527588,6.773114204,82.11143695
3026.219971,2510.51709,6.805435658,81.81818182
3026.219971,2513.506592,6.834236145,81.23167155
3026.219971,2516.496338,6.85951519,81.23167155
3026.219971,2519.486084,6.881271362,81.23167155
3026.219971,2522.475586,6.899505615,79.76539589
3026.219971,2525.465332,6.914217472,78.29912023
3026.219971,2528.455078,6.925406933,75.36656891
3026.219971,2531.44458,6.933073997,74.48680352
3026.219971,2534.434326,6.937218666,73.60703812
3026.219971,2537.423828,6.937841415,72.14076246
3026.219971,2540.413574,6.935567379,71.84750733
3026.219971,2543.403076,6.935892105,72.14076246
3026.219971,2546.392334,6.940098763,72.14076246
3026.219971,2549.381348,6.948187351,72.14076246
3026.219971,2552.370605,6.960157394,71.84750733
3026.219971,2555.357178,6.975993633,71.26099707
3026.219971,2558.342041,6.995693207,70.08797654
3026.219971,2561.326904,7.019262791,70.08797654
3026.219971,2564.311768,7.046703815,69.79472141
3026.219971,2567.296875,7.078014851,69.79472141
3026.219971,2570.281738,7.113197327,70.6744868
3026.219971,2573.266602,7.152249813,74.19354839
3026.219971,2576.251465,7.195173264,76.24633431
3026.219971,2579.236328,7.241967678,74.48680352
3026.219971,2582.221191,7.292632103,75.65982405
3029.083008,2507.527588,6.76970768,82.11143695
3029.083008,2510.51709,6.798334599,78.8856305
3029.083008,2513.506592,6.823616982,79.47214076
3029.083008,2516.496338,6.845552921,79.76539589
3029.083008,2519.486084,6.864142895,80.05865103
3029.083008,2522.475586,6.879386425,79.76539589
3029.083008,2525.465332,6.891283512,79.47214076
3029.083008,2528.455078,6.899834633,77.41935484
3029.083008,2531.44458,6.90503931,75.07331378
3029.083008,2534.434326,6.906898022,73.60703812
3029.083008,2537.423828,6.90541029,72.72727273
3029.083008,2540.413574,6.901163101,72.14076246
3029.083008,2543.403076,6.899311543,72.14076246
3029.083008,2546.392334,6.901060104,72.14076246
3029.083008,2549.381348,6.906407356,72.72727273
3029.083008,2552.370605,6.915354252,71.84750733
3029.083008,2555.357178,6.927887917,70.08797654
3029.083008,2558.342041,6.944004536,69.50146628
3029.083008,2561.326904,6.963709831,67.74193548
3029.083008,2564.311768,6.987004757,67.44868035
3029.083008,2567.296875,7.013887882,67.44868035
3029.083008,2570.281738,7.044360638,67.44868035
3029.083008,2576.251465,7.116072655,72.14076246
3029.083008,2579.236328,7.157312393,72.72727273
3029.083008,2582.221191,7.202140808,73.60703812
3029.083008,2585.206299,7.250558376,75.36656891
3031.948242,2507.527588,6.768527508,76.83284457
3031.948242,2510.51709,6.793343544,77.41935484
3031.948242,2513.506592,6.815001488,78.29912023
3031.948242,2516.496338,6.833499908,79.47214076
3031.948242,2519.486084,6.848838329,80.05865103
3031.948242,2522.475586,6.861017704,80.05865103
3031.948242,2525.465332,6.870037079,79.47214076
3031.948242,2528.455078,6.875896931,78.0058651
3031.948242,2531.44458,6.87859726,75.36656891
3031.948242,2534.434326,6.878137589,74.19354839
3031.948242,2537.423828,6.874518871,73.31378299
3031.948242,2540.413574,6.868292332,72.4340176
3031.948242,2543.403076,6.864305973,70.96774194
3031.948242,2546.392334,6.863691807,70.96774194
3031.948242,2549.381348,6.866449833,72.4340176
3031.948242,2552.370605,6.872580051,70.96774194
